Communications Manager		Can provide effective supervision to subordinate employees in project management	2		
Communications Manager		Can effectively lead a diverse team and build a healthy team dynamic that values all contributors	2		
Communications Manager		Can effectively build and establish diverse new relationships and partnerships to further program efforts	2		
Communications Manager		Conflict management & resolution	2		
Communications Manager		Ability to adapt program to meet differences within the audience	2		
Communications Manager		Can develop new evaluation tools	2		
Communications Manager		Can perform a needs assessment 	2		
Communications Manager		Can assist program leaders in developing marketing strategies	2		
Communications Manager		Can effectively supervise and direct others	2		
Communications Manager		Can effectively work from home	2		
Communications Manager		Can assist staff to plan staff development opportunities	2		
Communications Manager		Can provide performance feedback & performance reviews	2		
Communications Manager		Can effectively navigate CCE Tompkins hiring process	2		
Communications Manager		Knows how CCE Tompkins' diversity mission fits into the hiring process	2		
Community Liason		Knows CCETC staff benefits	1		
Community Liason		Knows how to use shared office equipment	1		
Community Liason		Familiar with physical environment of CCETC workplace	1		
Community Liason		Knows basic HR, building and safety policies	1		
Community Liason		Knows CCE mission, history and organizational structure	1		
Community Liason		Understands CCETC's unwritten organizational culture	1		
Community Liason		Familiar with CCETC Strategic Plan	1		
Community Liason		Knows CCETC risk management and other safety procedures	1		
Community Liason		Knows CCETC non-discrimination policies	1		
Community Liason		Knows health-related staff support services	1		
Community Liason		Stress management skills	1		
Community Liason		Successfully contributes to an inclusive organizational culture	1		
Community Liason		Can build effective relationships with people from diverse backgrounds. Understands how achieving equity and inclusion requires a combination of personal behaviors, organizational practices, and institutionalized policies. 	1		
Community Liason		Has excellent customer-service skills	1		
Community Liason		Has good verbal communication skills	1		
Community Liason		Has strong listening skills	1		
Community Liason		Has good written communication skills	1		
Community Liason		Can effectively present to groups of program participants	1		
Community Liason		Knows CCETC financial policies and procedures	1		
Community Liason		Effectively uses standard computer programs	1		
Community Liason		Develops online information	1		
Community Liason		Is able to use established systems for organizing own schedules and priorities	1		
Community Liason		Can perform the necessary steps to accomplish program goals 	1		
Community Liason		Effectively works as part of a team	1		
Community Liason		Effectively works as part of a diverse team	1		
Community Liason		Ability to deliver program appropriate to the audience	1		
Community Liason		Able to identify appropriate resources for program delivery	1		
Community Liason		Can administer evaluations designed by others	1		
Community Liason		Knows CCETC policies re: volunteers	1		
Community Liason		Can recruit, retain and supervise diverse volunteers appropriately	1		
Community Liason		Can provide guidance to volunteers	1		
Community Liason		Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1		
Community Liason		Can present information about programs and offerings to the public in a community/tabling forum	1		
Community Liason		Can provide effective guidance to others	1		
Community Liason		Can effectively work from home	1		
Community Liason		Awareness of Personal Strengths and Values	1		
Community Liason		Ability to make positive changes.	1		
Community Liason		Career Advancement	1		
Community Liason		Conducts new staff orientation	2		
Community Liason		Understands CCE Tompkins Strategic Plan	2		
Community Liason		Knows CCETC risk management and other safety procedures 	2		
Community Liason		Ensures safe working conditions for others on team	2		
Community Liason		Able to direct others in risky situations	2		
Community Liason		Ensures security of paper and electronic information	2		
Community Liason		Successfully hires and supervises staff from diverse backgrounds	2		
Community Liason		Integrates CCETC diversity goals into programming	2		
Community Liason		Has strong verbal communication skills	2		
Community Liason		Has appropriate communication skills in leadership roles	2		
Community Liason		Has good skills in communicating program related information	2		
Community Liason		Can plan presentations and engage audiences	2		
Community Liason		Explains CCETC financial policies and procedures to others	2		
Community Liason		Develops budgets and track expenses	2		
Community Liason		Writes successful grant proposals	2		
Community Liason		Is able to plan and implement other financial resource development efforts	2		
Community Liason		Develops online information	2		
Community Liason		Can effectively teach online	2		
Community Liason		Can assist others in organization	2		
Community Liason		Can implement a program plan and lead others in implementing goals and budgets	2		
Community Liason		Can provide effective supervision to subordinate employees in project management	2		
Community Liason		Can effectively lead a diverse team and build a healthy team dynamic that values all contributors	2		
Community Liason		Can effectively build and establish diverse new relationships and partnerships to further program efforts	2		
Community Liason		Conflict management & resolution	2		
Community Liason		Ability to adapt program to meet differences within the audience	2		
Community Liason		Can develop new evaluation tools	2		
Community Liason		Can perform a needs assessment 	2		
Community Liason		Can assist program leaders in developing marketing strategies	2		
Community Liason		Can effectively supervise and direct others	2		
Community Liason		Can effectively work from home	2		
Community Liason		Can assist staff to plan staff development opportunities	2		
Community Liason		Can provide performance feedback & performance reviews	2		
Community Liason		Can effectively navigate CCE Tompkins hiring process	2		
Community Liason		Knows how CCE Tompkins' diversity mission fits into the hiring process	2		
Community Educator		Knows CCETC staff benefits	1		
Community Educator		Knows how to use shared office equipment	1		
Community Educator		Familiar with physical environment of CCETC workplace	1		
Community Educator		Knows basic HR, building and safety policies	1		
Community Educator		Knows CCE mission, history and organizational structure	1		
Community Educator		Understands CCETC's unwritten organizational culture	1		
Community Educator		Familiar with CCETC Strategic Plan	1		
Community Educator		Knows CCETC risk management and other safety procedures	1		
Community Educator		Knows CCETC non-discrimination policies	1		
Community Educator		Knows health-related staff support services	1		
Community Educator		Stress management skills	1		
Community Educator		Successfully contributes to an inclusive organizational culture	1		
Community Educator		Can build effective relationships with people from diverse backgrounds. Understands how achieving equity and inclusion requires a combination of personal behaviors, organizational practices, and institutionalized policies. 	1		
Community Educator		Has excellent customer-service skills	1		
Community Educator		Has good verbal communication skills	1		
Community Educator		Has strong listening skills	1		
Community Educator		Has good written communication skills	1		
Community Educator		Can effectively present to groups of program participants	1		
Community Educator		Knows CCETC financial policies and procedures	1		
Community Educator		Effectively uses standard computer programs	1		
Community Educator		Develops online information	1		
Community Educator		Is able to use established systems for organizing own schedules and priorities	1		
Community Educator		Can perform the necessary steps to accomplish program goals 	1		
Community Educator		Effectively works as part of a team	1		
Community Educator		Effectively works as part of a diverse team	1		
Community Educator		Ability to deliver program appropriate to the audience	1		
Community Educator		Able to identify appropriate resources for program delivery	1		
Community Educator		Can administer evaluations designed by others	1		
Community Educator		Knows CCETC policies re: volunteers	1		
Community Educator		Can recruit, retain and supervise diverse volunteers appropriately	1		
Community Educator		Can provide guidance to volunteers	1		
Community Educator		Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1		
Community Educator		Can present information about programs and offerings to the public in a community/tabling forum	1		
Community Educator		Can provide effective guidance to others	1		
Community Educator		Can effectively work from home	1		
Community Educator		Awareness of Personal Strengths and Values	1		
Community Educator		Ability to make positive changes.	1		
Community Educator		Career Advancement	1		
Community Educator		Conducts new staff orientation	2		
Community Educator		Understands CCE Tompkins Strategic Plan	2		
Community Educator		Knows CCETC risk management and other safety procedures 	2		
Community Educator		Ensures safe working conditions for others on team	2		
Community Educator		Able to direct others in risky situations	2		
Community Educator		Ensures security of paper and electronic information	2		
Community Educator		Successfully hires and supervises staff from diverse backgrounds	2		
Community Educator		Integrates CCETC diversity goals into programming	2		
Community Educator		Has strong verbal communication skills	2		
Community Educator		Has appropriate communication skills in leadership roles	2		
Community Educator		Has good skills in communicating program related information	2		
Community Educator		Can plan presentations and engage audiences	2		
Community Educator		Explains CCETC financial policies and procedures to others	2		
Community Educator		Develops budgets and track expenses	2		
Community Educator		Writes successful grant proposals	2		
Community Educator		Is able to plan and implement other financial resource development efforts	2		
Community Educator		Develops online information	2		
Community Educator		Can effectively teach online	2		
Community Educator		Can assist others in organization	2		
Community Educator		Can implement a program plan and lead others in implementing goals and budgets	2		
Community Educator		Can provide effective supervision to subordinate employees in project management	2		
Community Educator		Can effectively lead a diverse team and build a healthy team dynamic that values all contributors	2		
Community Educator		Can effectively build and establish diverse new relationships and partnerships to further program efforts	2		
Community Educator		Conflict management & resolution	2		
Community Educator		Ability to adapt program to meet differences within the audience	2		
Community Educator		Can develop new evaluation tools	2		
Community Educator		Can perform a needs assessment 	2		
Community Educator		Can assist program leaders in developing marketing strategies	2		
Community Educator		Can effectively supervise and direct others	2		
Community Educator		Can effectively work from home	2		
Community Educator		Can assist staff to plan staff development opportunities	2		
Community Educator		Can provide performance feedback & performance reviews	2		
Community Educator		Can effectively navigate CCE Tompkins hiring process	2		
Community Educator		Knows how CCE Tompkins' diversity mission fits into the hiring process	2		
Grants and Contract Liason		Knows CCETC staff benefits	1		
Grants and Contract Liason		Knows how to use shared office equipment	1		
Grants and Contract Liason		Familiar with physical environment of CCETC workplace	1		
Grants and Contract Liason		Knows basic HR, building and safety policies	1		
Grants and Contract Liason		Knows CCE mission, history and organizational structure	1		
Grants and Contract Liason		Understands CCETC's unwritten organizational culture	1		
Grants and Contract Liason		Familiar with CCETC Strategic Plan	1		
Grants and Contract Liason		Knows CCETC risk management and other safety procedures	1		
Grants and Contract Liason		Knows CCETC non-discrimination policies	1		
Grants and Contract Liason		Knows health-related staff support services	1		
Grants and Contract Liason		Stress management skills	1		
Grants and Contract Liason		Successfully contributes to an inclusive organizational culture	1		
Grants and Contract Liason		Can build effective relationships with people from diverse backgrounds. Understands how achieving equity and inclusion requires a combination of personal behaviors, organizational practices, and institutionalized policies. 	1		
Grants and Contract Liason		Has excellent customer-service skills	1		
Grants and Contract Liason		Has good verbal communication skills	1		
Grants and Contract Liason		Has strong listening skills	1		
Grants and Contract Liason		Has good written communication skills	1		
Grants and Contract Liason		Can effectively present to groups of program participants	1		
Grants and Contract Liason		Knows CCETC financial policies and procedures	1		
Grants and Contract Liason		Effectively uses standard computer programs	1		
Grants and Contract Liason		Develops online information	1		
Grants and Contract Liason		Is able to use established systems for organizing own schedules and priorities	1		
Grants and Contract Liason		Can perform the necessary steps to accomplish program goals 	1		
Grants and Contract Liason		Effectively works as part of a team	1		
Grants and Contract Liason		Effectively works as part of a diverse team	1		
Grants and Contract Liason		Ability to deliver program appropriate to the audience	1		
Grants and Contract Liason		Able to identify appropriate resources for program delivery	1		
Grants and Contract Liason		Can administer evaluations designed by others	1		
Grants and Contract Liason		Knows CCETC policies re: volunteers	1		
Grants and Contract Liason		Can recruit, retain and supervise diverse volunteers appropriately	1		
Grants and Contract Liason		Can provide guidance to volunteers	1		
Grants and Contract Liason		Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1		
Grants and Contract Liason		Can present information about programs and offerings to the public in a community/tabling forum	1		
Grants and Contract Liason		Can provide effective guidance to others	1		
Grants and Contract Liason		Can effectively work from home	1		
Grants and Contract Liason		Awareness of Personal Strengths and Values	1		
Grants and Contract Liason		Ability to make positive changes.	1		
Grants and Contract Liason		Career Advancement	1		
Grants and Contract Liason		Conducts new staff orientation	2		
Grants and Contract Liason		Understands CCE Tompkins Strategic Plan	2		
Grants and Contract Liason		Knows CCETC risk management and other safety procedures 	2		
Grants and Contract Liason		Ensures safe working conditions for others on team	2		
Grants and Contract Liason		Able to direct others in risky situations	2		
Grants and Contract Liason		Ensures security of paper and electronic information	2		
Grants and Contract Liason		Successfully hires and supervises staff from diverse backgrounds	2		
Grants and Contract Liason		Integrates CCETC diversity goals into programming	2		
Grants and Contract Liason		Has strong verbal communication skills	2		
Grants and Contract Liason		Has appropriate communication skills in leadership roles	2		
Grants and Contract Liason		Has good skills in communicating program related information	2		
Grants and Contract Liason		Can plan presentations and engage audiences	2		
Grants and Contract Liason		Explains CCETC financial policies and procedures to others	2		
Grants and Contract Liason		Develops budgets and track expenses	2		
Grants and Contract Liason		Writes successful grant proposals	2		
Grants and Contract Liason		Is able to plan and implement other financial resource development efforts	2		
Grants and Contract Liason		Develops online information	2		
Grants and Contract Liason		Can effectively teach online	2		
Grants and Contract Liason		Can assist others in organization	2		
Grants and Contract Liason		Can implement a program plan and lead others in implementing goals and budgets	2		
Grants and Contract Liason		Can provide effective supervision to subordinate employees in project management	2		
Grants and Contract Liason		Can effectively lead a diverse team and build a healthy team dynamic that values all contributors	2		
Grants and Contract Liason		Can effectively build and establish diverse new relationships and partnerships to further program efforts	2		
Grants and Contract Liason		Conflict management & resolution	2		
Grants and Contract Liason		Ability to adapt program to meet differences within the audience	2		
Grants and Contract Liason		Can develop new evaluation tools	2		
Grants and Contract Liason		Can perform a needs assessment 	2		
Grants and Contract Liason		Can assist program leaders in developing marketing strategies	2		
Grants and Contract Liason		Can effectively supervise and direct others	2		
Grants and Contract Liason		Can effectively work from home	2		
Grants and Contract Liason		Can assist staff to plan staff development opportunities	2		
Grants and Contract Liason		Can provide performance feedback & performance reviews	2		
Grants and Contract Liason		Can effectively navigate CCE Tompkins hiring process	2		
Grants and Contract Liason		Knows how CCE Tompkins' diversity mission fits into the hiring process	2		
Public Affairs Liason		Knows CCETC staff benefits	1		
Public Affairs Liason		Knows how to use shared office equipment	1		
Public Affairs Liason		Familiar with physical environment of CCETC workplace	1		
Public Affairs Liason		Knows basic HR, building and safety policies	1		
Public Affairs Liason		Knows CCE mission, history and organizational structure	1		
Public Affairs Liason		Understands CCETC's unwritten organizational culture	1		
Public Affairs Liason		Familiar with CCETC Strategic Plan	1		
Public Affairs Liason		Knows CCETC risk management and other safety procedures	1		
Public Affairs Liason		Knows CCETC non-discrimination policies	1		
Public Affairs Liason		Knows health-related staff support services	1		
Public Affairs Liason		Stress management skills	1		
Public Affairs Liason		Successfully contributes to an inclusive organizational culture	1		
Public Affairs Liason		Can build effective relationships with people from diverse backgrounds. Understands how achieving equity and inclusion requires a combination of personal behaviors, organizational practices, and institutionalized policies. 	1		
Public Affairs Liason		Has excellent customer-service skills	1		
Public Affairs Liason		Has good verbal communication skills	1		
Public Affairs Liason		Has strong listening skills	1		
Public Affairs Liason		Has good written communication skills	1		
Public Affairs Liason		Can effectively present to groups of program participants	1		
Public Affairs Liason		Knows CCETC financial policies and procedures	1		
Public Affairs Liason		Effectively uses standard computer programs	1		
Public Affairs Liason		Develops online information	1		
Public Affairs Liason		Is able to use established systems for organizing own schedules and priorities	1		
Public Affairs Liason		Can perform the necessary steps to accomplish program goals 	1		
Public Affairs Liason		Effectively works as part of a team	1		
Public Affairs Liason		Effectively works as part of a diverse team	1		
Public Affairs Liason		Ability to deliver program appropriate to the audience	1		
Public Affairs Liason		Able to identify appropriate resources for program delivery	1		
Public Affairs Liason		Can administer evaluations designed by others	1		
Public Affairs Liason		Knows CCETC policies re: volunteers	1		
Public Affairs Liason		Can recruit, retain and supervise diverse volunteers appropriately	1		
Public Affairs Liason		Can provide guidance to volunteers	1		
Public Affairs Liason		Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1		
Public Affairs Liason		Can present information about programs and offerings to the public in a community/tabling forum	1		
Public Affairs Liason		Can provide effective guidance to others	1		
Public Affairs Liason		Can effectively work from home	1		
Public Affairs Liason		Awareness of Personal Strengths and Values	1		
Public Affairs Liason		Ability to make positive changes.	1		
Public Affairs Liason		Career Advancement	1		
Public Affairs Liason		Conducts new staff orientation	2		
Public Affairs Liason		Understands CCE Tompkins Strategic Plan	2		
Public Affairs Liason		Knows CCETC risk management and other safety procedures 	2		
Public Affairs Liason		Ensures safe working conditions for others on team	2		
Public Affairs Liason		Able to direct others in risky situations	2		
Public Affairs Liason		Ensures security of paper and electronic information	2		
Public Affairs Liason		Successfully hires and supervises staff from diverse backgrounds	2		
Public Affairs Liason		Integrates CCETC diversity goals into programming	2		
Public Affairs Liason		Has strong verbal communication skills	2		
Public Affairs Liason		Has appropriate communication skills in leadership roles	2		
Public Affairs Liason		Has good skills in communicating program related information	2		
Public Affairs Liason		Can plan presentations and engage audiences	2		
Public Affairs Liason		Explains CCETC financial policies and procedures to others	2		
Public Affairs Liason		Develops budgets and track expenses	2		
Public Affairs Liason		Writes successful grant proposals	2		
Public Affairs Liason		Is able to plan and implement other financial resource development efforts	2		
Public Affairs Liason		Develops online information	2		
Public Affairs Liason		Can effectively teach online	2		
Public Affairs Liason		Can assist others in organization	2		
Public Affairs Liason		Can implement a program plan and lead others in implementing goals and budgets	2		
Public Affairs Liason		Can provide effective supervision to subordinate employees in project management	2		
Public Affairs Liason		Can effectively lead a diverse team and build a healthy team dynamic that values all contributors	2		
Public Affairs Liason		Can effectively build and establish diverse new relationships and partnerships to further program efforts	2		
Public Affairs Liason		Conflict management & resolution	2		
Public Affairs Liason		Ability to adapt program to meet differences within the audience	2		
Public Affairs Liason		Can develop new evaluation tools	2		
Public Affairs Liason		Can perform a needs assessment 	2		
Public Affairs Liason		Can assist program leaders in developing marketing strategies	2		
Public Affairs Liason		Can effectively supervise and direct others	2		
Public Affairs Liason		Can effectively work from home	2		
Public Affairs Liason		Can assist staff to plan staff development opportunities	2		
Public Affairs Liason		Can provide performance feedback & performance reviews	2		
Public Affairs Liason		Can effectively navigate CCE Tompkins hiring process	2		
Public Affairs Liason		Knows how CCE Tompkins' diversity mission fits into the hiring process	2		
Resource Educator		Knows CCETC staff benefits	1		
Resource Educator		Knows how to use shared office equipment	1		
Resource Educator		Familiar with physical environment of CCETC workplace	1		
Resource Educator		Knows basic HR, building and safety policies	1		
Resource Educator		Knows CCE mission, history and organizational structure	1		
Resource Educator		Understands CCETC's unwritten organizational culture	1		
Resource Educator		Familiar with CCETC Strategic Plan	1		
Resource Educator		Knows CCETC risk management and other safety procedures	1		
Resource Educator		Knows CCETC non-discrimination policies	1		
Resource Educator		Knows health-related staff support services	1		
Resource Educator		Stress management skills	1		
Resource Educator		Successfully contributes to an inclusive organizational culture	1		
Resource Educator		Can build effective relationships with people from diverse backgrounds. Understands how achieving equity and inclusion requires a combination of personal behaviors, organizational practices, and institutionalized policies. 	1		
Resource Educator		Has excellent customer-service skills	1		
Resource Educator		Has good verbal communication skills	1		
Resource Educator		Has strong listening skills	1		
Resource Educator		Has good written communication skills	1		
Resource Educator		Can effectively present to groups of program participants	1		
Resource Educator		Knows CCETC financial policies and procedures	1		
Resource Educator		Effectively uses standard computer programs	1		
Resource Educator		Develops online information	1		
Resource Educator		Is able to use established systems for organizing own schedules and priorities	1		
Resource Educator		Can perform the necessary steps to accomplish program goals 	1		
Resource Educator		Effectively works as part of a team	1		
Resource Educator		Effectively works as part of a diverse team	1		
Resource Educator		Ability to deliver program appropriate to the audience	1		
Resource Educator		Able to identify appropriate resources for program delivery	1		
Resource Educator		Can administer evaluations designed by others	1		
Resource Educator		Knows CCETC policies re: volunteers	1		
Resource Educator		Can recruit, retain and supervise diverse volunteers appropriately	1		
Resource Educator		Can provide guidance to volunteers	1		
Resource Educator		Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1		
Resource Educator		Can present information about programs and offerings to the public in a community/tabling forum	1		
Resource Educator		Can provide effective guidance to others	1		
Resource Educator		Can effectively work from home	1		
Resource Educator		Awareness of Personal Strengths and Values	1		
Resource Educator		Ability to make positive changes.	1		
Resource Educator		Career Advancement	1		
Resource Educator		Conducts new staff orientation	2		
Resource Educator		Understands CCE Tompkins Strategic Plan	2		
Resource Educator		Knows CCETC risk management and other safety procedures 	2		
Resource Educator		Ensures safe working conditions for others on team	2		
Resource Educator		Able to direct others in risky situations	2		
Resource Educator		Ensures security of paper and electronic information	2		
Resource Educator		Successfully hires and supervises staff from diverse backgrounds	2		
Resource Educator		Integrates CCETC diversity goals into programming	2		
Resource Educator		Has strong verbal communication skills	2		
Resource Educator		Has appropriate communication skills in leadership roles	2		
Resource Educator		Has good skills in communicating program related information	2		
Resource Educator		Can plan presentations and engage audiences	2		
Resource Educator		Explains CCETC financial policies and procedures to others	2		
Resource Educator		Develops budgets and track expenses	2		
Resource Educator		Writes successful grant proposals	2		
Resource Educator		Is able to plan and implement other financial resource development efforts	2		
Resource Educator		Develops online information	2		
Resource Educator		Can effectively teach online	2		
Resource Educator		Can assist others in organization	2		
Resource Educator		Can implement a program plan and lead others in implementing goals and budgets	2		
Resource Educator		Can provide effective supervision to subordinate employees in project management	2		
Resource Educator		Can effectively lead a diverse team and build a healthy team dynamic that values all contributors	2		
Resource Educator		Can effectively build and establish diverse new relationships and partnerships to further program efforts	2		
Resource Educator		Conflict management & resolution	2		
Resource Educator		Ability to adapt program to meet differences within the audience	2		
Resource Educator		Can develop new evaluation tools	2		
Resource Educator		Can perform a needs assessment 	2		
Resource Educator		Can assist program leaders in developing marketing strategies	2		
Resource Educator		Can effectively supervise and direct others	2		
Resource Educator		Can effectively work from home	2		
Resource Educator		Can assist staff to plan staff development opportunities	2		
Resource Educator		Can provide performance feedback & performance reviews	2		
Resource Educator		Can effectively navigate CCE Tompkins hiring process	2		
Resource Educator		Knows how CCE Tompkins' diversity mission fits into the hiring process	2		
Resource Educator		Orients new supervisors	3		
Resource Educator		Ensures appropriate staff orientation	3		
Resource Educator		Develops strategic planning processes	3		
Resource Educator		Ensures workplace health and safety for all	3		
Resource Educator		Ensures an organizational culture supportive of diversity & inclusion	3		
Resource Educator		Assists with financial decision-making	3		
Resource Educator		Develops multi-program budgets and financial projections	3		
Resource Educator		Can use job specific techology	3		
Resource Educator		Can develop organizational systems for others 	3		
Resource Educator		Ability to multitask the leadership of multiple projects.	3		
Resource Educator		Conflict management & resolution	3		
Resource Educator		Can serve as subject matter expert in field	3		
Resource Educator		Can analyze evaluation data and deliver results	3		
Resource Educator		Can help set program direction and create programs	3		
Resource Educator		Can create positive connections with faculty and other contributors to program	3		
Resource Educator		Able to perform high level administrative tasks in planning for communication and marketing efforts related to the program or position function	3		
Resource Educator		Able to perform complex tasks related to organizational marketing efforts and communications	3		
Resource Educator		Can resolve conflicts within the team	3		
Resource Educator		Can effectively build and lead a team effort	3		
Resource Educator		Can provide supervision, guidance and leadership to other supervisors	3		
Team Leader		Knows CCETC staff benefits	1		
Team Leader		Knows how to use shared office equipment	1		
Team Leader		Familiar with physical environment of CCETC workplace	1		
Team Leader		Knows basic HR, building and safety policies	1		
Team Leader		Knows CCE mission, history and organizational structure	1		
Team Leader		Understands CCETC's unwritten organizational culture	1		
Team Leader		Familiar with CCETC Strategic Plan	1		
Team Leader		Knows CCETC risk management and other safety procedures	1		
Team Leader		Knows CCETC non-discrimination policies	1		
Team Leader		Knows health-related staff support services	1		
Team Leader		Stress management skills	1		
Team Leader		Successfully contributes to an inclusive organizational culture	1		
Team Leader		Can build effective relationships with people from diverse backgrounds. Understands how achieving equity and inclusion requires a combination of personal behaviors, organizational practices, and institutionalized policies. 	1		
Team Leader		Has excellent customer-service skills	1		
Team Leader		Has good verbal communication skills	1		
Team Leader		Has strong listening skills	1		
Team Leader		Has good written communication skills	1		
Team Leader		Can effectively present to groups of program participants	1		
Team Leader		Knows CCETC financial policies and procedures	1		
Team Leader		Effectively uses standard computer programs	1		
Team Leader		Develops online information	1		
Team Leader		Is able to use established systems for organizing own schedules and priorities	1		
Team Leader		Can perform the necessary steps to accomplish program goals 	1		
Team Leader		Effectively works as part of a team	1		
Team Leader		Effectively works as part of a diverse team	1		
Team Leader		Ability to deliver program appropriate to the audience	1		
Team Leader		Able to identify appropriate resources for program delivery	1		
Team Leader		Can administer evaluations designed by others	1		
Team Leader		Knows CCETC policies re: volunteers	1		
Team Leader		Can recruit, retain and supervise diverse volunteers appropriately	1		
Team Leader		Can provide guidance to volunteers	1		
Team Leader		Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1		
Team Leader		Can present information about programs and offerings to the public in a community/tabling forum	1		
Team Leader		Can provide effective guidance to others	1		
Team Leader		Can effectively work from home	1		
Team Leader		Awareness of Personal Strengths and Values	1		
Team Leader		Ability to make positive changes.	1		
Team Leader		Career Advancement	1		
Team Leader		Conducts new staff orientation	2		
Team Leader		Understands CCE Tompkins Strategic Plan	2		
Team Leader		Knows CCETC risk management and other safety procedures 	2		
Team Leader		Ensures safe working conditions for others on team	2		
Team Leader		Able to direct others in risky situations	2		
Team Leader		Ensures security of paper and electronic information	2		
Team Leader		Successfully hires and supervises staff from diverse backgrounds	2		
Team Leader		Integrates CCETC diversity goals into programming	2		
Team Leader		Has strong verbal communication skills	2		
Team Leader		Has appropriate communication skills in leadership roles	2		
Team Leader		Has good skills in communicating program related information	2		
Team Leader		Can plan presentations and engage audiences	2		
Team Leader		Explains CCETC financial policies and procedures to others	2		
Team Leader		Develops budgets and track expenses	2		
Team Leader		Writes successful grant proposals	2		
Team Leader		Is able to plan and implement other financial resource development efforts	2		
Team Leader		Develops online information	2		
Team Leader		Can effectively teach online	2		
Team Leader		Can assist others in organization	2		
Team Leader		Can implement a program plan and lead others in implementing goals and budgets	2		
Team Leader		Can provide effective supervision to subordinate employees in project management	2		
Team Leader		Can effectively lead a diverse team and build a healthy team dynamic that values all contributors	2		
Team Leader		Can effectively build and establish diverse new relationships and partnerships to further program efforts	2		
Team Leader		Conflict management & resolution	2		
Team Leader		Ability to adapt program to meet differences within the audience	2		
Team Leader		Can develop new evaluation tools	2		
Team Leader		Can perform a needs assessment 	2		
Team Leader		Can assist program leaders in developing marketing strategies	2		
Team Leader		Can effectively supervise and direct others	2		
Team Leader		Can effectively work from home	2		
Team Leader		Can assist staff to plan staff development opportunities	2		
Team Leader		Can provide performance feedback & performance reviews	2		
Team Leader		Can effectively navigate CCE Tompkins hiring process	2		
Team Leader		Knows how CCE Tompkins' diversity mission fits into the hiring process	2		
Team Leader		Orients new supervisors	3		
Team Leader		Ensures appropriate staff orientation	3		
Team Leader		Develops strategic planning processes	3		
Team Leader		Ensures workplace health and safety for all	3		
Team Leader		Ensures an organizational culture supportive of diversity & inclusion	3		
Team Leader		Assists with financial decision-making	3		
Team Leader		Develops multi-program budgets and financial projections	3		
Team Leader		Can use job specific techology	3		
Team Leader		Can develop organizational systems for others 	3		
Team Leader		Ability to multitask the leadership of multiple projects.	3		
Team Leader		Conflict management & resolution	3		
Team Leader		Can serve as subject matter expert in field	3		
Team Leader		Can analyze evaluation data and deliver results	3		
Team Leader		Can help set program direction and create programs	3		
Team Leader		Can create positive connections with faculty and other contributors to program	3		
Team Leader		Able to perform high level administrative tasks in planning for communication and marketing efforts related to the program or position function	3		
Team Leader		Able to perform complex tasks related to organizational marketing efforts and communications	3		
Team Leader		Can resolve conflicts within the team	3		
Team Leader		Can effectively build and lead a team effort	3		
Team Leader		Can provide supervision, guidance and leadership to other supervisors	3		
Senior Team Leader		Knows CCETC staff benefits	1		
Senior Team Leader		Knows how to use shared office equipment	1		
Senior Team Leader		Familiar with physical environment of CCETC workplace	1		
Senior Team Leader		Knows basic HR, building and safety policies	1		
Senior Team Leader		Knows CCE mission, history and organizational structure	1		
Senior Team Leader		Understands CCETC's unwritten organizational culture	1		
Senior Team Leader		Familiar with CCETC Strategic Plan	1		
Senior Team Leader		Knows CCETC risk management and other safety procedures	1		
Senior Team Leader		Knows CCETC non-discrimination policies	1		
Senior Team Leader		Knows health-related staff support services	1		
Senior Team Leader		Stress management skills	1		
Senior Team Leader		Successfully contributes to an inclusive organizational culture	1		
Senior Team Leader		Can build effective relationships with people from diverse backgrounds. Understands how achieving equity and inclusion requires a combination of personal behaviors, organizational practices, and institutionalized policies. 	1		
Senior Team Leader		Has excellent customer-service skills	1		
Senior Team Leader		Has good verbal communication skills	1		
Senior Team Leader		Has strong listening skills	1		
Senior Team Leader		Has good written communication skills	1		
Senior Team Leader		Can effectively present to groups of program participants	1		
Senior Team Leader		Knows CCETC financial policies and procedures	1		
Senior Team Leader		Effectively uses standard computer programs	1		
Senior Team Leader		Develops online information	1		
Senior Team Leader		Is able to use established systems for organizing own schedules and priorities	1		
Senior Team Leader		Can perform the necessary steps to accomplish program goals 	1		
Senior Team Leader		Effectively works as part of a team	1		
Senior Team Leader		Effectively works as part of a diverse team	1		
Senior Team Leader		Ability to deliver program appropriate to the audience	1		
Senior Team Leader		Able to identify appropriate resources for program delivery	1		
Senior Team Leader		Can administer evaluations designed by others	1		
Senior Team Leader		Knows CCETC policies re: volunteers	1		
Senior Team Leader		Can recruit, retain and supervise diverse volunteers appropriately	1		
Senior Team Leader		Can provide guidance to volunteers	1		
Senior Team Leader		Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1		
Senior Team Leader		Can present information about programs and offerings to the public in a community/tabling forum	1		
Senior Team Leader		Can provide effective guidance to others	1		
Senior Team Leader		Can effectively work from home	1		
Senior Team Leader		Awareness of Personal Strengths and Values	1		
Senior Team Leader		Ability to make positive changes.	1		
Senior Team Leader		Career Advancement	1		
